Método,Classe,Variável,mínimo,máximo,primeiro_quartil,média,mediana,terceiro_quartil,desvio_relativo_média
KMedoids_k4,2,mobilidade,1238.34,11578.31,2511.17,3229.97,2930.37,3636.84,0.34
KMedoids_k4,2,equipamentos,105.11,5436.67,657.2,913.02,827.0,1017.47,0.51
KMedoids_k4,2,fator_com,0.0,1.0,0.0,0.05,0.0,0.05,2.39
KMedoids_k4,2,a_vl_m2_construcao,0.0,2890.0,1332.0,1533.03,1485.0,1939.0,0.35
KMedoids_k4,2,comp_res,-0.29,67.56,-0.28,0.01,-0.21,-0.03,210.05
KMedoids_k4,2,outros_usos,-0.11,17.16,-0.11,-0.0,-0.09,-0.05,-345.86
KMedoids_k4,2,SQ,48131.0,308212.0,113386.0,158955.7,152286.0,202051.0,0.41
KMedoids_k4,2,densidade_hec_norm,-1.38,7.88,-0.45,0.14,0.07,0.59,6.62
KMedoids_k4,2,mobilidade_norm,-0.28,8.22,0.76,1.36,1.11,1.69,0.67
KMedoids_k4,2,equipamentos_norm,-1.98,12.44,-0.49,0.2,-0.03,0.49,6.2
KMedoids_k4,2,a_vl_m2_construcao_norm,-2.77,1.38,-0.86,-0.57,-0.64,0.02,-1.37
KMedoids_k4,2,KMeans_k4,0.0,3.0,0.0,0.7,1.0,1.0,0.66
KMedoids_k4,2,Spectral_k4,0.0,3.0,0.0,0.1,0.0,0.0,3.91
KMedoids_k4,3,densidade_hec,0.0,728.76,34.43,98.38,72.27,132.25,0.92
KMedoids_k4,3,mobilidade,26.1,3307.8,382.44,686.55,603.48,914.27,0.6
KMedoids_k4,3,equipamentos,262.22,3456.26,896.22,1125.51,1095.12,1337.27,0.28
KMedoids_k4,3,fator_com,0.0,1.0,0.02,0.21,0.08,0.29,1.35
KMedoids_k4,3,a_vl_m2_construcao,1815.0,4360.0,2846.0,3161.5,3209.0,3429.0,0.11
KMedoids_k4,3,comp_res,-0.29,18.73,-0.29,-0.04,-0.23,-0.04,-14.82
KMedoids_k4,3,outros_usos,-0.11,19.0,-0.11,-0.01,-0.09,-0.03,-31.8
KMedoids_k4,3,SQ,1003.0,309065.0,22073.0,60352.56,42198.0,81302.0,1.04
KMedoids_k4,3,densidade_hec_norm,-1.38,6.25,-1.02,-0.35,-0.62,0.0,-2.7
KMedoids_k4,3,mobilidade_norm,-1.28,1.42,-0.99,-0.74,-0.8,-0.55,-0.46
KMedoids_k4,3,equipamentos_norm,-1.56,7.08,0.16,0.78,0.7,1.35,1.09
KMedoids_k4,3,a_vl_m2_construcao_norm,-0.16,3.5,1.32,1.77,1.84,2.16,0.28
KMedoids_k4,3,KMeans_k4,0.0,2.0,2.0,1.99,2.0,2.0,0.08
KMedoids_k4,3,Spectral_k4,0.0,3.0,2.0,1.94,2.0,2.0,0.18
